垃圾桶,#genre#
大宁综合,http://live.daningtv.com/channel1/sd/live.m3u8
汾西综合,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8
吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
临猗综合频道,http://pili-live-hls.lyzx.live.chinacici.cn/lyrmt/ceshi-ly.m3u8
祁县新闻综合,http://ggpagerl.live.sxmty.com/live/hls/b350dc1ac5da45c2b2233f6eb122ddf4/49d3766c7f204685a2a8f027b234c33d.m3u8
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8
湖北卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225740/index.m3u88
娄烦综合,https://d2lp2ch2.live.sxmty.com/live/hls/704197f994de412c85607538b668df29/b83e81a0d16247a7973edbe00e5e15f4-1.m3u8
广东卫视,http://cm.wshls.homecdn.com/live/1bd69.m3u8
安徽卫视,http://1.195.111.251:11190/tsfile/live/0130_1.m3u8
灵石新闻综合,https://live-stream.lsxrmtzx.com/live/video.m3u8
大竹新闻综合,http://60.255.120.30:89/live1/live1.m3u8
大竹阳光政务,http://60.255.120.30:89/live2/live2.m3u8
金川新闻综合,http://139.203.180.9:90/live/zhxw.m3u8
宁武综合,https://fvsln5ps.live.sxmty.com/live/hls/7922d2cdc4734bb3921826418cfa992d/cd7756e2135a48758e73017d502d8ec1-1.m3u8
五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8
新泰综合频道,http://111.17.214.12:1935/live/xtzh/playlist.m3u8
新泰综合频道,http://119.184.188.117:1935/live/xtzh/playlist.m3u8
和田维语综合,http://202.107.188.141:5002/hetiankzkt2_hdcq.m3u8?token=guoziyun
裕民汉语,http://117.190.130.4:8081/out_1/index.m3u8
吉木萨尔综合,http://218.31.201.189:9000/api/material/local/mnt/shiping1/prog_index.m3u8
奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8
石河子影视文体,http://202.107.188.141:5002/shiheziyinshiwenti_hdgq.m3u8?token=guoziyun
泸州科教频道,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
泸州新闻综合,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8
拉萨汉语综合,http://file.lasatv.cn/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
武清综合频道,https://tvpull.smartwq.cn/wqlive/convergencemedia/playlist.m3u8
昆明科学教育,http://devlivepull.migucloud.com/live/ZBXWIMTD_C0_2.flv
上党区电视台,http://live.czmarathon.net/AppName/StreamName.m3u8?auth_key=1724003117-0-0-2b482c403162887c5bcbd30d0c89ddcb
腾冲综合,http://live.ynurl.com/video/s10012-TCTV/index.m3u8
峨山电视,http://live.ynurl.com/video/s10034-ESTV/index.m3u8
通海电视台,http://live.ynurl.com/video/s10038-thtv/index.m3u8
怒江新闻综合,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8
襄汾综合,http://7sycrzf7.live.sxmty.com/live/hls/da9222d15ce7491d85fe3519e5201df5/af161dfd2a434b22b3b75fdd72fb9038-1.m3u8
普洱新闻综合,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel12/playlist.m3u8
巧家综合,http://livebroadcast.ccwb.cn/live/w1593303918254963.m3u8
高平综合频道,http://live.gprmt.cn/gpnews/hd/live.m3u8
原平综合,http://xkmspyxn.live.sxmty.com/live/hls/65072fcc05414062bf02088d2a2a77b2/9da977614b044ef59d11779e997a12f8-1.m3u8
镇雄电视台,http://livebroadcast.ccwb.cn/live/w1606722098119972.m3u8
武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
永善综合,http://livebroadcastys.ccwb.cn/live/w1640068184635996.m3u8
芒市综合,http://live.ynurl.com/video/s10001-mstv1/index.m3u8
瑞丽综合,http://live.ynurl.com/video/s10021-rltv/index.m3u8
盈江综合,http://live.ynurl.com/video/s10016-yjtv1hd/index.m3u8
个旧综合,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel6/playlist.m3u8
绿春综合,http://live.ynurl.com/video/s10042-LCTV/index.m3u8
蒙自综合,http://live.ynurl.com/video/s10019-mzdst/index.m3u8
屏边综合,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel5/playlist.m3u8
屏边综合,http://live.ynurl.com/video/s10040-pbzh/index.m3u8
元阳综合,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
广南电视台,http://live.ynurl.com/video/s10031-gnxgbds/index.m3u8
元阳综合,http://tv.drs.hhtv.cc:8100/channellive/yydst.flv
西畴电视台,http://live.ynurl.com/video/s10060-XCTV/index.m3u8
砚山电视台,http://live.ynurl.com/video/s10020-ystv/index.m3u8
麻栗坡电视台,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
陇川综合,http://live.ynurl.com/video/s10027-LCDST/index.m3u8
施甸综合,http://live.ynurl.com/video/s10048-SDTV/index.m3u8
梁河综合,http://live.ynurl.com/video/s10032-lhtv/index.m3u8
金平综合,http://live.ynurl.com/video/s10041-JPTV/index.m3u8
建水综合,http://live.ynurl.com/video/s10045-JSTV/index.m3u8
浙江钱江都市,http://hw-m-l.cztv.com/channels/lantian/channel02/720p.m3u8
浙江钱江都市,http://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
马关电视台,http://live.ynurl.com/video/s10046-001/index.m3u8
浙江教科影视,http://hw-m-l.cztv.com/channels/lantian/channel04/720p.m3u8
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel03/360p.m3u8
石屏综合,http://live.ynurl.com/video/s10059-SPTV/index.m3u8
浙江教科影视,http://hw-m-l.cztv.com/channels/lantian/channel04/360p.m3u8
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel06/720p.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/720p.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/360p.m3u8
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel12/360p.m3u8
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel12/720p.m3u8
红河县综合,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel3/playlist.m3u8
九师电视台,https://liveout.btzx.com.cn/3pyc0h/dbfvwu.m3u8
温州新闻综合,http://live.wzqmt.com/wztv1/sd/live.m3u8
温州都市生活,http://live.wzqmt.com/wztv3/sd/live.m3u8
温州经济科教,http://live.wzqmt.com/wztv2/sd/live.m3u8
富阳新闻综合,http://218.108.189.150/hdmi_ext
昌宁电视台,http://live.ynurl.com/video/s10047-cntv/index.m3u8
嵊州新闻综合,https://hlsv2.quklive.com/live/1626935015913208/index.m3u8
柯桥轻纺城时尚,https://hlsv2.quklive.com/live/1640944894797021/index.m3u8
柯桥新闻综合,https://hlsv2.quklive.com/live/1640945211435051/index.m3u8
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel03/720p.m3u8
海盐新闻频道,http://lived.dmqhyadmin.com/ds/sd/live.m3u8
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江教科影视,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江钱江都市,http://hw-m-l.cztv.com/channels/lantian/channel02/360p.m3u8
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel06/360p.m3u8
黑莓电影,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225718/index.m3u8
黑莓动画,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
黑莓电竞,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225750/index.m3u8
黑莓电影,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225764/index.m3u8
黑莓电影,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225769/index.m3u8
纯享4K,http://39.134.24.162/dbiptv.sn.chinamobile.com/ysten-businessmobile/live/HD-20M-2160P-chunxiang4k/1.m3u8
NewTV军旅剧场,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
黑莓电竞,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225749/index.m3u8
NewTV家庭剧场,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225713/index.m3u8
NewTV超级电影,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225766/index.m3u8
NewTV超级综艺,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225768/index.m3u8
NewTV中国功夫,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
NewTV怡伴健康,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
NewTV超级电视剧,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
新平综合,http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8
北京-水长城04,https://gcalic.v.myalicdn.com/gc/wgw04_1/index.m3u8?contentid=2820180516001
广东-车八岭国家级自然保护区,http://gcbsc.v.live.baishancdnx.cn/gc/hsxkscj_1/index.m3u8
昆明新闻综合,http://devlivepull.migucloud.com/live/01YCQY7M_C0.flv
拉萨藏语综合,http://file.lasatv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
西双版纳综合,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
江川综合,http://live.ynurl.com/video/s10037-JCTV/index.m3u8
广西卫视,http://183.196.25.171:808/hls/46/index.m3u8
广西卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226211/index.m3u8
广西卫视,http://111.59.63.32:9901/tsfile/live/1003_1.m3u8
青海卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225727/index.m3u8
延边卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226201/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-28bc40431485/index.m3u8
厦门卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226199/index.m3u8
安多卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226195/index.m3u8
兵团十四师昆玉综合,http://test5.btzx.com.cn/live/14TV.stream/playlist.m3u8
兵团十三师新星综合,http://test5.btzx.com.cn/live/13TV.stream/playlist.m3u8
Edge Sport,https://imgedge.akamaized.net/amagi_hls_data_imgAAA2AA-edgesports/CDN/1920x1080_5628000/index.m3u8
NASA TV,https://ntv1.akamaized.net/hls/live/2014075/NASA-NTV1-HLS/master.m3u8
Fox Sports,https://stitcher.pluto.tv/stitch/hls/channel/5a74b8e1e22a61737979c6bf/master.m3u8?deviceType=web&deviceMake=Chrome&deviceModel=Chrome&sid=3fab7580-8b86-11e8-a44b-996a399dacd8&deviceId=3fab0050-8b86-11e8-a44b-996a399dacd8&deviceVersion=67.0.3396.99&appVersion=2.0.0&deviceDNT=0&userId=&advertisingId=&deviceLat=38.8177&deviceLon=-77.1527&app_name=&appName=&appStoreUrl=&serverSideAds=true
Nevada: Reno (STIRR),https://dai.google.com/linear/hls/event/0Zb5SSQcTme6P7FYwwAwcQ/master.m3u8
NASA TV 2,https://ntv2.akamaized.net/hls/live/2013923/NASA-NTV2-HLS/master.m3u8
Nevada: Las Vegas,https://dai.google.com/linear/hls/event/yDGZP35hTsqdf2rwaP1BGQ/master.m3u8
内蒙古卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225667/index.m3u8
BBC News Arabic,https://vs-hls-pushb-ww.live.cf.md.bbci.co.uk/x=3/i=urn:bbc:pips:service:bbc_arabic_tv/t=3840/v=pv10/b=1604032/main.m3u8
BBC News Arabic HD,https://vs-hls-pushb-ww.live.cf.md.bbci.co.uk/x=3/i=urn:bbc:pips:service:bbc_arabic_tv/t=3840/v=pv14/b=5070016/main.m3u8
南陵新闻综合,http://live2018.wuhunews.cn/video/s10010-nlnews/index.m3u8
新疆卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225725/index.m3u8
CCTV-2,http://39.135.138.60:18890/PLTV/88888910/224/3221225643/index.m3u8
固镇新闻频道,http://www.guzhenm.com:7001/hls/hd-live.m3u8
广西卫视,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221226211/2/index.m3u8?fmt=ts2hls
固镇影视频道,http://www.guzhenm.com:7004/hls/hd-live.m3u8
兵团卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226200/index.m3u8
歙县综合频道,http://112.30.194.221:20080/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8
宁夏卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225726/index.m3u8
定远综合频道,http://ssdyapp.cn/live/dyv1.m3u8
宿松新闻综合,http://112.30.194.221:20080/live/a8fd37c471fa46e18ec17b6ce4730eb7/hls.m3u8
涡阳新闻综合,http://111.39.71.77:8099/live/one/playlist.m3u8
灵璧综合频道,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8
潜山新闻综合,http://60.171.171.101:8278/rtmp_export/video22.m3u8
舒城新闻综合,http://220.180.24.62:1935/live/live2/playlist.m3u8
舒城文化旅游,http://220.180.24.62:1935/live/live1/playlist.m3u8
金寨综合频道,http://112.26.80.214:1935/live/xinwen/playlist.m3u8
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel06/360p.m3u8
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel12/720p.m3u8
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel12/360p.m3u8
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
温州经济科教,http://live.wzqmt.com/wztv2/sd/live.m3u8
东南卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/TVOD/88888910/224/3221225657/index.m3u8
温州都市生活,http://live.wzqmt.com/wztv3/sd/live.m3u8
黑莓电竞,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225653/index.m3u8
黑莓电竞,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225749/index.m3u8
富阳新闻综合,http://218.108.189.150/hdmi_ext
黑莓电影,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225718/index.m3u8
海盐新闻频道,http://lived.dmqhyadmin.com/ds/sd/live.m3u8
黑莓电影,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225764/index.m3u8
黑莓动画,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
黑莓电竞,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225750/index.m3u8
黑莓电影,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225769/index.m3u8
纯享4K,http://39.134.24.162/dbiptv.sn.chinamobile.com/ysten-businessmobile/live/HD-20M-2160P-chunxiang4k/1.m3u8
NewTV家庭剧场,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225713/index.m3u8
NewTV中国功夫,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
NewTV超级综艺,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225768/index.m3u8
NewTV怡伴健康,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
NewTV超级电视剧,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
北京-水长城04,https://gcalic.v.myalicdn.com/gc/wgw04_1/index.m3u8?contentid=2820180516001
北京-水长城03,https://gcalic.v.myalicdn.com/gc/wgw03_1/index.m3u8?contentid=2820180516001
康巴卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226207/index.m3u8
CCTV-6,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225650/index.m3u8
CCTV-9,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225626/index.m3u8
CCTV-2,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225643/index.m3u8
CCTV-5+,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225706/index.m3u8
CNC中文,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225694/index.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
97-0-0-b07e3e3cd99f9355b6aa1e79fbd305f2
优漫卡通,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225665/index.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/720p.m3u8
卡酷少儿,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225677/index.m3u8
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel06/720p.m3u8
NewTV超级电影,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225766/index.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/360p.m3u8
NewTV金牌综艺,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225711/index.m3u8
NewTV军旅剧场,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
NewTV超级综艺,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225620/index.m3u8
黑莓动画,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225672/index.m3u8
NewTV中国功夫,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225660/index.m3u8
柯桥新闻综合,https://hlsv2.quklive.com/live/1640945211435051/index.m3u8
广东-车八岭国家级自然保护区,http://gcbsc.v.live.baishancdnx.cn/gc/hsxkscj_1/index.m3u8
温州新闻综合,http://live.wzqmt.com/wztv1/sd/live.m3u8
柯桥轻纺城时尚,https://hlsv2.quklive.com/live/1640944894797021/index.m3u8
嵊州新闻综合,https://hlsv2.quklive.com/live/1626935015913208/index.m3u8
池州新闻综合,http://cm.wshls.homecdn.com/live/829f.flv
池州新闻综合,http://cm.wshls.homecdn.com/live/4abdd.flv
CCTV+ 1 (600p) [非全天],https://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL1.smil/playlist.m3u8
CCTV+ 2 (600p) [非全天],https://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL2.smil/playlist.m3u8
池州新闻综合,http://cm.wshls.homecdn.com/live/4abdd.m3u8
池州新闻综合,http://cm.wshls.homecdn.com/live/829f.m3u8
北京冬奥纪实HD,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225675/index.m3u8
CGTN Documentary (标清),http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888910/224/3221225645/index.m3u8
CGTN (标清),https://news.cgtn.com/resource/live/english/cgtn-news.m3u8
CGTN Français (标清) [非全天],https://news.cgtn.com/resource/live/french/cgtn-f.m3u8
合川综合频道,http://125.62.24.72:8030/ch0.m3u8
綦江综合频道,http://113.207.29.195:1935/app_2/_definst_/ls_25.stream/playlist.m3u8
垫江综合频道,http://125.62.24.185:80/1.m3u8
三明新闻综合,http://fjnhdb.chinashadt.com:2036/live/stream:nh2.stream/playlist.m3u8
宁化电视一套,http://fjnhdb.chinashadt.com:2036/live/stream:nh1.stream/playlist.m3u8
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8
Insight TV (超清),https://insighttv-vizio.amagi.tv/playlist.m3u8
NASA TV (高清),https://uplynkcontent.sinclairstoryline.com/channel/ddd76fdc1c0a456ba537e4f48e827d3e.m3u8
万州科教 (标清),http://123.146.162.24:8013/tslslive/URetCnP/hls/live_sd.m3u8
三明新闻综合 (高清) [非全天],http://stream.smntv.cn/smtv1/playlist.m3u8
包头新闻综合,http://live.btgdt.com/channels/btgd/xwzh/m3u8:500k/live
包头生活服务,http://live.btgdt.com/channels/btgd/shfw/m3u8:500k/live
包头新闻综合,http://live.btgdt.com/channels/btgd/xwzh/flv:500k/live
包头生活服务,http://live.btgdt.com/channels/btgd/shfw/flv:500k/live
包头经济频道,http://live.btgdt.com/channels/btgd/jjpd/m3u8:500k/live
包头经济频道,http://live.btgdt.com/channels/btgd/jjpd/flv:500k/live
突泉综合频道,http://pili-live-hls.cyyapp2019.sobeylive.com/cyyapp2019/live162580132995542.m3u8
肥西综合频道,http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5/hls.m3u8
祁连综合,http://livecdn.dmqhyadmin.com/hls/xjqilian.m3u8
BBC History,https://7a0978fa08424aa3b473d22dc144bd01.mediatailor.us-east-1.amazonaws.com/v1/master/04fd913bb278d8775298c26fdca9d9841f37601f/Samsung-de_BBCHistory/playlist.m3u8?ads.wurl_channel=947&ads.wurl_name=BBCHistory&ads.coppa=0&ads.psid=%7BPSID%7D&ads.targetopt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.consent=%7BTC_STRING%7D
枣庄新闻综合,http://111.225.205.64:8081/LNX7l10/1000/live.m3u8
济铁电视台,https://jsylivealone302.iqilu.com/jitie/jitie_tv01/index.m3u8
Sportdigital Free,https://d46c0ebf9ef94053848fdd7b1f2f6b90.mediatailor.eu-central-1.amazonaws.com/v1/master/81bfcafb76f9c947b24574657a9ce7fe14ad75c0/live-prod/3af04d27-818e-11eb-908d-533d39655269/0/master.m3u8?uid=%7BPSID%7D&optout=%7BTARGETOPT%7D&country=DE&vendor=samsung&ads%3Aapp_domain=%7BAPP_DOMAIN%7D&ads%3Aapp_name=%7BAPP_NAME%7D&coppa=1&ads%3Atcf=%7BTC_STRING%7D
More Than Sports TV,https://d46c0ebf9ef94053848fdd7b1f2f6b90.mediatailor.eu-central-1.amazonaws.com/v1/master/81bfcafb76f9c947b24574657a9ce7fe14ad75c0/live-prod/61a7d63a-1d2e-11ec-b414-948e0b8da07d/0/master.m3u8?uid=%7BPSID%7D&optout=%7BTARGETOPT%7D&country=DE&vendor=samsung&ads%3Aapp_domain=%7BAPP_DOMAIN%7D&ads%3Aapp_name=%7BAPP_NAME%7D&coppa=1&ads%3Atcf=%7BTC_STRING%7D
壶关电视台,http://zmjp3jin.live.sxmty.com/live/hls/268fe96f955d496db37fb10bb887cda9/fc196029d289449ea524a94a95379a0d.m3u8
BBC Travel,https://ab96b349d4d14d80a1f8530a0bce4488.mediatailor.us-east-1.amazonaws.com/v1/master/04fd913bb278d8775298c26fdca9d9841f37601f/Samsung-de_BBCTravel/playlist.m3u8?ads.wurl_channel=985&ads.wurl_name=BBCTravel&ads.coppa=0&ads.psid=%7BPSID%7D&ads.targetopt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.consent=%7BTC_STRING%7D
黎城综合频道,http://111.53.96.67:8081/live/1/index.m3u8
平顺综合,https://stream.icelook.cn/2daa869d1623782d/6679643898219856900_1602492802.m3u8?auth_key=1893456000-0-0-8c6e3e73d78411a6bd6e2faef2b275d0
平鲁综合频道,https://stream.icelook.cn/790d0a0f38c07f31/6728300245723120644_1609747594.m3u8?auth_key=1893456000-0-0-0cc4be5653a88cdb748a4543643d0fdb
